text,label
Could you schedule a meeting about q3 budget this afternoon at 5 pm?,schedule
Urgently change department to security,set_preference
change the time of a/b testing discussion to 3 pm,modify
"Hey, TL;DR of deployment strategy discussion",summarize
pull up the budget review transcript,meeting_query
"Hey, Schedule a meeting about vendor contract this afternoon at 5 PM",schedule
schedule a meeting about investor update the day after tomorrow,schedule
Pull up the retrospective transcript!,meeting_query
TL;DR of project timeline discussion,summarize
Can you set up a call with nina about bug triage,schedule
set up a call with hannah about team standup,schedule
Set up a call with Oscar about API integration!,schedule
SET UP A CALL WITH HIRO ABOUT SPRINT REVIEW,schedule
Could you schedule a meeting about a/b testing today at 4 pm?,schedule
Set up a call with Julia about team standup please,schedule
"Hi Auralis, Victor here!",greeting
I want to cancel the meeting about product launch,cancel
Schedule a meeting about board meeting March 15 at 9 AM!,schedule
Please can you summarize the discussion on hiring plan?,question
SUMMARIZE THE COMPLIANCE REVIEW MEETING,summarize
Urgently schedule a meeting about marketing campaign march 15 at 9 am,schedule
Urgently draft a message to leo@company.com,draft_email
Remind me to check deployment strategy by end of week!,task
Please schedule a meeting about training session next wednesday at 11 am,schedule
Can you create an action item for product launch,task
Set up a call with Nate about UI redesign,schedule
Set up a call with Rachel about database migration,schedule
Schedule a meeting about sprint review this afternoon at 5 PM!,schedule
"Hey, Set response length to short",set_preference
Could you what was decided about client feedback??,question
Urgently change the time of q3 budget discussion to 3 pm,modify
schedule a meeting about quarterly goals tomorrow at 10 am,schedule
"Hey, Who is responsible for code review?",question
What did Zach say in the meeting?!,meeting_query
Urgently move the training session meeting to next week,modify
Assign Diana to review the document,task
Cancel the meeting about data pipeline,cancel
What happened in the retrospective? please,meeting_query
Could you set up a call with grace about bug triage?,schedule
Could you when is nexus platform launching??,question
"Hey, Show me notes from the last stakeholder check-in",meeting_query
"Hey, Compose a message about the marketing campaign decisions",draft_email
SEND AN EMAIL TO AMIT ABOUT THE PROJECT UPDATE,email
What are the key takeaways from today?,summarize
Could you who is responsible for sprint review??,question
Urgently set up a call with wendy about ui redesign,schedule
Can you what's the status of pipeline pro?,question
set up a call with mike about training session,schedule
I want to add nina to the meeting,modify
Schedule a meeting about code review Friday at 3:30 PM please,schedule
I want to cancel the meeting about hiring plan,cancel
I want to draft a message to hannah@company.com,draft_email
"I want to greetings, ian here",greeting
Set a reminder to call Farid please,task
SUMMARIZE THE DATA PIPELINE MEETING,summarize
Urgently send an email to xavier about the project update,email
Set my focus area to sales please,set_preference
"Urgently good evening, isha here",greeting
"Well done, Bob here",greeting
Schedule a meeting about training session March 15 at 9 AM,schedule
I want to schedule a meeting about design sprint tomorrow at 10 am,schedule
Please give me a brief of customer onboarding,summarize
Please send an email to maya about the project update,email
ASSIGN JOHN TO REVIEW THE DOCUMENT,task
SCHEDULE A MEETING ABOUT CLIENT FEEDBACK THE DAY AFTER TOMORROW,schedule
Urgently give me a brief of board meeting,summarize
Could you move the partnership deal meeting to next week?,modify
I want to remove the user research session from my calendar,cancel
Please draft a message to bella@company.com,draft_email
Schedule a meeting about sales pipeline tomorrow morning please,schedule
Could you set up a call with tina about quarterly goals?,schedule
CREATE AN ACTION ITEM FOR TRAINING SESSION,task
Schedule a meeting about performance review the day after tomorrow please,schedule
Please can you summarize the discussion on investor update?,question
Urgently cancel the meeting about hiring plan,cancel
"Hey, Schedule a meeting about deployment strategy today at 4 PM",schedule
"Hi there, Alice here",greeting
MOVE THE API INTEGRATION MEETING TO NEXT WEEK,modify
I want to schedule a meeting about sales pipeline march 15 at 9 am,schedule
Could you schedule a meeting about api integration friday at 3:30 pm?,schedule
SCHEDULE A MEETING ABOUT DEPLOYMENT STRATEGY FRIDAY AT 3:30 PM,schedule
Urgently what did ethan say in the meeting?,meeting_query
Urgently draft a message to wendy@company.com,draft_email
"Hey, Change the time of partnership deal discussion to 3 PM",modify
Set up a call with Wendy about code review please,schedule
"Hey, Set a reminder to call Bella",task
"Could you hey, alice here?",greeting
Set up a call with George about data pipeline please,schedule
"Can you good afternoon, kevin here",greeting
"Thanks, Nina here",greeting
email kira the meeting notes,email
Please create an action item for bug triage,task
Could you pull up the kickoff meeting transcript?,meeting_query
Draft a message to amit@company.com!,draft_email
Set up a call with Kevin about investor update,schedule
"Please how are you, hannah here",greeting
who is responsible for sprint review?,question
"Urgently good evening, julia here",greeting
Set up a call with Wendy about sprint review!,schedule
Great job!,greeting
Send a follow-up about investor update!,email
Give me a brief of marketing campaign!,summarize
Please email wendy the meeting notes,email
"Please hi, quinn here",greeting
Urgently schedule a meeting about compliance review this afternoon at 5 pm,schedule
Move the user research meeting to next week!,modify
TL;DR of bug triage discussion,summarize
Who is responsible for deployment strategy?!,question
Urgently did ethan mention anything about the deadline?,meeting_query
"Hey, Create an action item for client feedback",task
email john the meeting notes,email
Move the client feedback meeting to next week!,modify
Could you tl;dr of deployment strategy discussion?,summarize
Set up a call with Hiro about A/B testing!,schedule
"How are you, Hannah here",greeting
set up a call with victor about vendor contract,schedule
draft a message to mike@company.com,draft_email
Schedule a meeting about design sprint Friday at 3:30 PM please,schedule
Could you set up a call with bella about performance review?,schedule
Please set up a call with isha about partnership deal,schedule
Can you add a task to follow up on product launch,task
Send an email to Priya about the project update,email
Set up a call with George about Q3 budget please,schedule
Send a follow-up about team standup!,email
Urgently change the time of infrastructure upgrade discussion to 3 pm,modify
SCHEDULE A MEETING ABOUT DEPLOYMENT STRATEGY NEXT SPRINT,schedule
"Please hey there, george here",greeting
"Hey, Compose a message about the Q3 budget decisions",draft_email
"Hey, Thank you, John here",greeting
"Hey, Schedule a meeting about database migration next Wednesday at 11 AM",schedule
EMAIL ALICE THE MEETING NOTES,email
Could you remove uma from the invite list?,modify
Could you schedule a meeting about team standup today at 4 pm?,schedule
Could you schedule a meeting about project timeline next monday at 2 pm?,schedule
Schedule a meeting about A/B testing today at 4 PM please,schedule
what happened in the architecture review?,meeting_query
Please schedule a meeting about performance review next sprint,schedule
Can you email nina the meeting notes,email
Could you compose a message about the security audit decisions?,draft_email
Move the compliance review meeting to next week!,modify
Please cancel the meeting about board meeting,cancel
"good morning, grace here",greeting
schedule a meeting about sprint review tomorrow morning,schedule
Urgently schedule a meeting about infrastructure upgrade tomorrow morning,schedule
Urgently schedule a meeting about investor update this thursday at noon,schedule
remove the compliance review session from my calendar,cancel
"Hey, Schedule a meeting about partnership deal today at 4 PM",schedule
Schedule a meeting about API integration tomorrow morning please,schedule
I want to schedule a meeting about team standup this thursday at noon,schedule
"How are you, John here please",greeting
Please summarize the team standup meeting,summarize
"Hey, Give me a brief of pricing model",summarize
Schedule a meeting about team standup next sprint,schedule
Urgently set up a call with rachel about bug triage,schedule
"Can you great job, julia here",greeting
cancel the meeting about performance review,cancel
I want to set up a call with nate about ui redesign,schedule
Set up a call with Bob about product launch!,schedule
Add a task to follow up on compliance review!,task
Email Oscar the meeting notes!,email
Create an action item for vendor contract please,task
Who is responsible for feature roadmap?!,question
Please schedule a meeting about board meeting friday at 3:30 pm,schedule
Please set up a call with john about code review,schedule
CANCEL THE MEETING ABOUT A/B TESTING,cancel
Can you summarize the discussion on deployment strategy?!,question
Send a follow-up about Q3 budget please,email
Could you remind me to check partnership deal by end of week?,task
I want to schedule a meeting about performance review march 15 at 9 am,schedule
"Hey, Schedule a meeting about sprint review tomorrow morning",schedule
I want to add a task to follow up on design sprint,task
who is responsible for hiring plan?,question
Compose a message about the data pipeline decisions please,draft_email
Send an email to Uma about the project update!,email
"Urgently how are you, hannah here",greeting
Give me a brief of design sprint please,summarize
Can you who is responsible for sales pipeline?,question
Please change department to operations,set_preference
Set a reminder to call Deepa please,task
"Hey, Who is responsible for data pipeline?",question
I want to schedule a meeting about board meeting march 15 at 9 am,schedule
Could you set up a call with hannah about vendor contract?,schedule
Set up a call with Victor about A/B testing please,schedule
schedule a meeting about product launch this thursday at noon,schedule
Can you summarize the discussion on design sprint?,question
Who is responsible for UI redesign?,question
GIVE ME A BRIEF OF CUSTOMER ONBOARDING,summarize
"Hey, What's up, George here",greeting
Hey Auralis!,greeting
WHAT WAS DECIDED ABOUT USER RESEARCH?,question
Urgently compose a message about the client feedback decisions,draft_email
"Hey, Remove the user research session from my calendar",cancel
"Can you hey, isha here",greeting
Set up a call with Alice about hiring plan please,schedule
"Hey there, Kira here!",greeting
"Hey, Send a follow-up about bug triage",email
Schedule a meeting about A/B testing tomorrow morning please,schedule
who is responsible for client feedback?,question
Set up a call with Priya about quarterly goals please,schedule
Set up a call with George about sales pipeline!,schedule
"Hey, Great job, Julia here",greeting
I want to assign hiro to review the document,task
schedule a meeting about pricing model next monday at 2 pm,schedule
"Can you how are you, rachel here",greeting
schedule a meeting about customer onboarding tomorrow morning,schedule
Urgently schedule a meeting about product launch this afternoon at 5 pm,schedule
Schedule a meeting about training session today at 4 PM please,schedule
Set up a call with Laura about pricing model!,schedule
"hey, isha here",greeting
Schedule a meeting about Q3 budget Friday at 3:30 PM,schedule
Schedule a meeting about code review next sprint,schedule
Please schedule a meeting about training session this afternoon at 5 pm,schedule
"Hey, Schedule a meeting about product launch next sprint",schedule
Can you schedule a meeting about q3 budget this afternoon at 5 pm,schedule
I want to schedule a meeting about sales pipeline next monday at 2 pm,schedule
Urgently send a follow-up about team standup,email
COMPOSE A MESSAGE ABOUT THE CODE REVIEW DECISIONS,draft_email
"Hey, Move the A/B testing meeting to next week",modify
Schedule a meeting about sales pipeline today at 4 PM!,schedule
Please send an email to grace about the project update,email
I want to what was decided about training session?,question
Could you set up a call with george about design sprint?,schedule
Can you who is responsible for sprint review?,question
Could you schedule a meeting about pricing model tomorrow morning?,schedule
"Appreciate it, George here",greeting
Schedule a meeting about training session this Thursday at noon please,schedule
"Great job, Nate here!",greeting
"Hey, Set up a call with Mike about user research",schedule
I want to schedule a meeting about deployment strategy next wednesday at 11 am,schedule
GIVE ME A BRIEF OF PARTNERSHIP DEAL,summarize
Can you what was decided about sales pipeline?,question
Draft a message to laura@company.com!,draft_email
Add a task to follow up on A/B testing please,task
Schedule a meeting about security audit today at 4 PM,schedule
change the time of api integration discussion to 3 pm,modify
Urgently set up a call with kira about feature roadmap,schedule
Add a task to follow up on customer onboarding,task
Please schedule a meeting about deployment strategy the day after tomorrow,schedule
"GOOD AFTERNOON, PRIYA HERE",greeting
WHEN IS TITAN BUILD LAUNCHING?,question
DID SAM MENTION ANYTHING ABOUT THE DEADLINE?,meeting_query
Please did ethan mention anything about the deadline?,meeting_query
Please can you summarize the discussion on pricing model?,question
Schedule a meeting about product launch today at 4 PM please,schedule
Could you assign uma to review the document?,task
Can you schedule a meeting about a/b testing tomorrow at 10 am,schedule
Summarize the user research meeting,summarize
Urgently enable daily briefing,set_preference
Can you add a task to follow up on q3 budget,task
schedule a meeting about api integration friday at 3:30 pm,schedule
set up a call with diana about investor update,schedule
Please schedule a meeting about design sprint the day after tomorrow,schedule
Assign Maya to review the document please,task
Urgently remind me to check compliance review by end of week,task
Please summarize the user research meeting,summarize
set my focus area to product,set_preference
Please set up a call with deepa about design sprint,schedule
Give me a brief of marketing campaign please,summarize
What's up please,greeting
Can you summarize the discussion on marketing campaign?,question
Please remind me to check q3 budget by end of week,task
remove the quarterly goals session from my calendar,cancel
Set up a call with Diana about pricing model!,schedule
Urgently schedule a meeting about hiring plan next sprint,schedule
Set up a call with Bella about data pipeline!,schedule
Urgently create an action item for design sprint,task
Assign Farid to review the document,task
Urgently schedule a meeting about a/b testing tomorrow morning,schedule
Can you set up a call with bella about team standup,schedule
Can you can you summarize the discussion on team standup?,question
Urgently cancel the meeting about pricing model,cancel
Draft a message to isha@company.com!,draft_email
DRAFT A MESSAGE TO IAN@COMPANY.COM,draft_email
Could you send a follow-up about vendor contract?,email
"Hey, Remove the deployment strategy session from my calendar",cancel
I want to schedule a meeting about project timeline tomorrow morning,schedule
Urgently set up a call with farid about team standup,schedule
WHO IS RESPONSIBLE FOR TEAM STANDUP?,question
Remind me to check compliance review by end of week!,task
Schedule a meeting about vendor contract tomorrow at 10 AM please,schedule
break down the main points,summarize
Can you create an action item for vendor contract,task
Schedule a meeting about training session tomorrow at 10 AM!,schedule
Set up a call with Mike about board meeting please,schedule
"Hey, Email Tina the meeting notes",email
"Hey, Create an action item for Q3 budget",task
Move the database migration meeting to next week!,modify
Please schedule a meeting about customer onboarding tomorrow at 10 am,schedule
Schedule a meeting about team standup tomorrow at 10 AM,schedule
I want to show me notes from the last brainstorming session,meeting_query
Move the hiring plan meeting to next week!,modify
Please send an email to julia about the project update,email
"Hey, Remind me to check partnership deal by end of week",task
Could you assign nina to review the document?,task
Schedule a meeting about data pipeline end of day please,schedule
Could you set up a call with george about sprint review?,schedule
Urgently remove maya from the invite list,modify
"Hey, Schedule a meeting about customer onboarding Friday at 3:30 PM",schedule
I want to set up a call with fiona about sales pipeline,schedule
set up a call with uma about database migration,schedule
PULL UP THE WEEKLY SYNC TRANSCRIPT,meeting_query
I want to schedule a meeting about training session next monday at 2 pm,schedule
Urgently schedule a meeting about vendor contract today at 4 pm,schedule
"Hey, Schedule a meeting about user research this afternoon at 5 PM",schedule
Can you draft a message to leo@company.com,draft_email
Could you add isha to the meeting?,modify
"Hey, Set up a call with Deepa about design sprint",schedule
I want to can you summarize the discussion on product launch?,question
set up a call with oscar about product launch,schedule
Could you send an email to tina about the project update?,email
Schedule a meeting about partnership deal the day after tomorrow,schedule
Please send a follow-up about client feedback,email
Remove the project timeline session from my calendar!,cancel
SUMMARIZE THE API INTEGRATION MEETING,summarize
"Hey, Schedule a meeting about project timeline this Thursday at noon",schedule
Urgently email nina the meeting notes,email
I want to summarize the a/b testing meeting,summarize
"Hey, Schedule a meeting about team standup end of day",schedule
Set up a call with Zach about security audit please,schedule
Please set up a call with amit about design sprint,schedule
Please set up a call with leo about a/b testing,schedule
I want to set up a call with amit about design sprint,schedule
I want to show me notes from the last sprint planning,meeting_query
"Hey, Draft a recap email about project timeline",draft_email
Who is responsible for code review?!,question
I want to schedule a meeting about ui redesign end of day,schedule
Urgently send an email to xavier about the project update,email
Give me a brief of quarterly goals!,summarize
Urgently what was decided about sprint review?,question
Please good evening,greeting
set up a call with ian about compliance review,schedule
Please show me notes from the last status update,meeting_query
Move the feature roadmap meeting to next week please,modify
Could you set up a call with fiona about team standup?,schedule
Please what was decided about database migration?,question
Could you can you summarize the discussion on board meeting??,question
Please email zach the meeting notes,email
Could you what's the status of mobileedge??,question
Could you what was decided about partnership deal??,question
Set up a call with Kevin about database migration please,schedule
"Could you greetings, ian here?",greeting
"Can you greetings, carlos here",greeting
"Hey, Change department to HR",set_preference
set up a call with quinn about performance review,schedule
Urgently remind me to check code review by end of week,task
I want to summarize the design sprint meeting,summarize
Please schedule a meeting about team standup next monday at 2 pm,schedule
Please set up a call with diana about design sprint,schedule
ENABLE DAILY BRIEFING,set_preference
Summarize the bug triage meeting,summarize
"I want to hey, tina here",greeting
Urgently add a task to follow up on training session,task
"Hey, Change the time of API integration discussion to 3 PM",modify
Email Leo the meeting notes please,email
thank you,greeting
set response length to short,set_preference
I want to set up a call with uma about api integration,schedule
SCHEDULE A MEETING ABOUT PARTNERSHIP DEAL NEXT SPRINT,schedule
I want to what's the status of devops central?,question
I want to set up a call with george about customer onboarding,schedule
Send a follow-up about product launch!,email
SCHEDULE A MEETING ABOUT VENDOR CONTRACT NEXT WEDNESDAY AT 11 AM,schedule
Set up a call with Bella about vendor contract,schedule
Can you email amit the meeting notes,email
SCHEDULE A MEETING ABOUT CODE REVIEW FRIDAY AT 3:30 PM,schedule
send an email to bella about the project update,email
I want to set up a call with diana about investor update,schedule
Summarize the team standup meeting!,summarize
SEND AN EMAIL TO GRACE ABOUT THE PROJECT UPDATE,email
Urgently cancel the meeting about investor update,cancel
tl;dr of pricing model discussion,summarize
Remind me to check A/B testing by end of week please,task
Please set up a call with fiona about feature roadmap,schedule
"Thanks, Xavier here please",greeting
Please assign uma to review the document,task
I want to set up a call with xavier about quarterly goals,schedule
Urgently set up a call with mike about user research,schedule
Add a task to follow up on UI redesign please,task
Could you move the security audit meeting to next week?,modify
Please give me a brief of training session,summarize
Could you who is responsible for user research??,question
"Hey, Set up a call with Fiona about sprint review",schedule
Please show me notes from the last retrospective,meeting_query
Please schedule a meeting about user research next sprint,schedule
Can you when is datavault launching?,question
"Hey, Schedule a meeting about board meeting tomorrow at 10 AM",schedule
CHANGE THE TIME OF COMPLIANCE REVIEW DISCUSSION TO 3 PM,modify
Can you set my focus area to sales,set_preference
Schedule a meeting about sales pipeline the day after tomorrow!,schedule
SET UP A CALL WITH XAVIER ABOUT UI REDESIGN,schedule
Please create an action item for customer onboarding,task
SET UP A CALL WITH GEORGE ABOUT DESIGN SPRINT,schedule
Set up a call with Maya about marketing campaign please,schedule
Could you remove amit from the invite list?,modify
Could you set up a call with mike about infrastructure upgrade?,schedule
SET UP A CALL WITH ISHA ABOUT DATA PIPELINE,schedule
Can you draft a message to hiro@company.com,draft_email
Can you compose a message about the sales pipeline decisions,draft_email
Please schedule a meeting about design sprint friday at 3:30 pm,schedule
Urgently show me notes from the last design review,meeting_query
Could you tl;dr of api integration discussion?,summarize
Can you set up a call with rachel about vendor contract,schedule
Urgently set up a call with isha about data pipeline,schedule
"HI, TINA HERE",greeting
GOOD MORNING,greeting
I want to schedule a meeting about training session tomorrow morning,schedule
Could you when is phoenix initiative launching??,question
"Good afternoon, Xavier here!",greeting
Please assign quinn to review the document,task
Urgently schedule a meeting about marketing campaign friday at 3:30 pm,schedule
"Hi Auralis, Quinn here!",greeting
pull up the architecture review transcript,meeting_query
Can you can you summarize the discussion on user research?,question
Change the time of compliance review discussion to 3 PM,modify
Can you can you summarize the discussion on client feedback?,question
Can you send a follow-up about sales pipeline,email
schedule a meeting about board meeting march 15 at 9 am,schedule
Can you can you summarize the discussion on feature roadmap?,question
Schedule a meeting about marketing campaign next Monday at 2 PM please,schedule
Urgently schedule a meeting about product launch this afternoon at 5 pm,schedule
I want to disable email notifications,set_preference
what's the status of project alpha?,question
Could you add a task to follow up on training session?,task
"Hey, Set up a call with Grace about bug triage",schedule
SCHEDULE A MEETING ABOUT CLIENT FEEDBACK END OF DAY,schedule
Schedule a meeting about infrastructure upgrade today at 4 PM,schedule
Could you assign farid to review the document?,task
set up a call with charlie about infrastructure upgrade,schedule
Could you summarize the partnership deal meeting?,summarize
"Hey, When is DataVault launching?",question
schedule a meeting about quarterly goals next sprint,schedule
send a follow-up about user research,email
Could you cancel the meeting about data pipeline?,cancel
Can you set up a call with oscar about q3 budget,schedule
Urgently give me a brief of user research,summarize
Schedule a meeting about code review next sprint!,schedule
Urgently move the feature roadmap meeting to next week,modify
Schedule a meeting about quarterly goals next Monday at 2 PM!,schedule
Urgently what happened in the product demo?,meeting_query
"Hey Auralis, Ian here!",greeting
I want to change department to marketing,set_preference
Can you set up a call with quinn about customer onboarding,schedule
Please remind me to check code review by end of week,task
Schedule a meeting about sales pipeline next sprint!,schedule
I want to cancel the meeting about security audit,cancel
Set up a call with Priya about Q3 budget please,schedule
Email Priya the meeting notes,email
Give me a brief of quarterly goals,summarize
SET UP A CALL WITH GEORGE ABOUT SALES PIPELINE,schedule
Urgently summarize the customer onboarding meeting,summarize
Set up a call with John about infrastructure upgrade please,schedule
Please break down the main points,summarize
I want to schedule a meeting about q3 budget this afternoon at 5 pm,schedule
Urgently schedule a meeting about hiring plan tomorrow morning,schedule
Email Ian the meeting notes!,email
Could you set up a call with maya about project timeline?,schedule
Please set up a call with leo about feature roadmap,schedule
Set up a call with George about design sprint please,schedule
draft a recap email about hiring plan,draft_email
Set up a call with Nate about user research!,schedule
I want to pull up the incident review transcript,meeting_query
schedule a meeting about q3 budget next wednesday at 11 am,schedule
Did Sam mention anything about the deadline?,meeting_query
Move the board meeting meeting to next week!,modify
Please schedule a meeting about vendor contract end of day,schedule
SCHEDULE A MEETING ABOUT Q3 BUDGET END OF DAY,schedule
"Urgently greetings, kevin here",greeting
Can you what happened in the brainstorming session?,meeting_query
Urgently add a task to follow up on design sprint,task
Draft a message to kevin@company.com please,draft_email
Can you remove the user research session from my calendar,cancel
Urgently can you summarize the discussion on project timeline?,question
Set up a call with Xavier about infrastructure upgrade please,schedule
Schedule a meeting about partnership deal tomorrow morning please,schedule
Could you show me notes from the last training workshop?,meeting_query
Please set a reminder to call fiona,task
I want to set up a call with julia about hiring plan,schedule
Add Quinn to the meeting!,modify
Assign Uma to review the document!,task
Please set up a call with julia about security audit,schedule
Urgently schedule a meeting about project timeline tomorrow morning,schedule
Schedule a meeting about hiring plan this afternoon at 5 PM!,schedule
SEND A FOLLOW-UP ABOUT CLIENT FEEDBACK,email
Please email sam the meeting notes,email
Please add a task to follow up on deployment strategy,task
"Hey, Schedule a meeting about marketing campaign tomorrow morning",schedule
"Hey, Can you summarize the discussion on partnership deal?",question
Can you schedule a meeting about training session tomorrow at 10 am,schedule
Please remove isha from the invite list,modify
I want to what was decided about api integration?,question
Please remove the performance review session from my calendar,cancel
Urgently set a reminder to call farid,task
DRAFT A RECAP EMAIL ABOUT DATA PIPELINE,draft_email
schedule a meeting about code review next sprint,schedule
Please set up a call with tina about customer onboarding,schedule
Set up a call with Farid about team standup please,schedule
schedule a meeting about q3 budget friday at 3:30 pm,schedule
Urgently set up a call with bella about product launch,schedule
Please add a task to follow up on compliance review,task
Schedule a meeting about vendor contract next Monday at 2 PM please,schedule
remind me to check q3 budget by end of week,task
Urgently schedule a meeting about hiring plan today at 4 pm,schedule
Remind me to check data pipeline by end of week please,task
Please set up a call with kira about customer onboarding,schedule
Urgently change the time of infrastructure upgrade discussion to 3 pm,modify
Compose a message about the training session decisions please,draft_email
Who is responsible for API integration?,question
Could you schedule a meeting about client feedback tomorrow morning?,schedule
Assign Quinn to review the document please,task
I want to schedule a meeting about partnership deal tomorrow morning,schedule
Send an email to Bella about the project update!,email
Please pull up the retrospective transcript,meeting_query
Could you send an email to carlos about the project update?,email
"Hey, Schedule a meeting about training session next sprint",schedule
I want to set up a call with hannah about client feedback,schedule
I want to schedule a meeting about feature roadmap today at 4 pm,schedule
"Hey, Set up a call with Zach about design sprint",schedule
I want to give me a brief of data pipeline,summarize
"Could you yo, victor here?",greeting
I want to send an email to alice about the project update,email
Schedule a meeting about client feedback today at 4 PM please,schedule
Please schedule a meeting about infrastructure upgrade the day after tomorrow,schedule
Please tl;dr of sprint review discussion,summarize
schedule a meeting about sales pipeline today at 4 pm,schedule
Can you give me a brief of team standup,summarize
"Hey, What's up",greeting
Urgently remind me to check feature roadmap by end of week,task
Can you set up a call with oscar about marketing campaign,schedule
Set up a call with Laura about pricing model please,schedule
Can you schedule a meeting about sales pipeline the day after tomorrow,schedule
"Urgently thank you, john here",greeting
TL;DR of sprint review discussion please,summarize
Can you what's the status of cloudfirst?,question
SCHEDULE A MEETING ABOUT INFRASTRUCTURE UPGRADE THE DAY AFTER TOMORROW,schedule
schedule a meeting about code review next monday at 2 pm,schedule
Urgently what's the status of growth engine?,question
Could you who is responsible for compliance review??,question
Add a task to follow up on product launch,task
Send a follow-up about investor update!,email
Schedule a meeting about client feedback next Wednesday at 11 AM,schedule
Can you add a task to follow up on hiring plan,task
Please compose a message about the hiring plan decisions,draft_email
I want to change the time of sprint review discussion to 3 pm,modify
SCHEDULE A MEETING ABOUT BOARD MEETING TODAY AT 4 PM,schedule
Can you give me a brief of customer onboarding,summarize
"Hey, Remove the quarterly goals session from my calendar",cancel
I want to schedule a meeting about design sprint friday at 3:30 pm,schedule
Could you set up a call with julia about training session?,schedule
I want to cancel the meeting about data pipeline,cancel
Could you remove the partnership deal session from my calendar?,cancel
Could you set my focus area to hr?,set_preference
"Hey, TL;DR of Q3 budget discussion",summarize
I want to move the code review meeting to next week,modify
"I want to thank you, amit here",greeting
Could you set up a call with deepa about sales pipeline?,schedule
Urgently schedule a meeting about sales pipeline the day after tomorrow,schedule
Urgently give me a brief of marketing campaign,summarize
Please tl;dr of pricing model discussion,summarize
Urgently schedule a meeting about partnership deal friday at 3:30 pm,schedule
Set up a call with Leo about data pipeline please,schedule
Please set up a call with nate about ui redesign,schedule
I want to set up a call with bob about a/b testing,schedule
Could you summarize the compliance review meeting?,summarize
Schedule a meeting about client feedback next sprint please,schedule
Did Kira mention anything about the deadline?,meeting_query
Please schedule a meeting about product launch tomorrow morning,schedule
Remind me to check marketing campaign by end of week!,task
Could you set up a call with amit about marketing campaign?,schedule
Schedule a meeting about project timeline end of day please,schedule
Could you change department to sales?,set_preference
I want to set up a call with quinn about compliance review,schedule
Set up a call with Farid about partnership deal,schedule
Urgently remind me to check user research by end of week,task
Urgently schedule a meeting about design sprint this afternoon at 5 pm,schedule
set up a call with xavier about quarterly goals,schedule
"Hey, Draft a recap email about project timeline",draft_email
SCHEDULE A MEETING ABOUT CUSTOMER ONBOARDING TODAY AT 4 PM,schedule
Can you summarize the api integration meeting,summarize
Show me notes from the last sprint planning,meeting_query
Please schedule a meeting about quarterly goals friday at 3:30 pm,schedule
I want to set up a call with ethan about a/b testing,schedule
"Hey, Change the time of code review discussion to 3 PM",modify
Could you schedule a meeting about deployment strategy next monday at 2 pm?,schedule
remind me to check partnership deal by end of week,task
"Hey, Hello, Nate here",greeting
I want to schedule a meeting about deployment strategy march 15 at 9 am,schedule
Summarize the A/B testing meeting,summarize
"Can you what's up, ian here",greeting
Could you cancel the meeting about vendor contract?,cancel
Can you who is responsible for product launch?,question
SCHEDULE A MEETING ABOUT A/B TESTING THIS AFTERNOON AT 5 PM,schedule
SUMMARIZE THE CLIENT FEEDBACK MEETING,summarize
Send a follow-up about data pipeline please,email
Can you schedule a meeting about security audit tomorrow at 10 am,schedule
Urgently schedule a meeting about compliance review next monday at 2 pm,schedule
Set up a call with John about database migration please,schedule
Can you move the client feedback meeting to next week,modify
"how are you, george here",greeting
set up a call with ian about q3 budget,schedule
Please set a reminder to call quinn,task
Schedule a meeting about code review March 15 at 9 AM,schedule
"Hey, Set up a call with Carlos about user research",schedule
Urgently set up a call with hiro about user research,schedule
Urgently schedule a meeting about quarterly goals tomorrow morning,schedule
"Hey, Schedule a meeting about product launch this Thursday at noon",schedule
Send a follow-up about compliance review please,email
Schedule a meeting about security audit today at 4 PM!,schedule
Please schedule a meeting about customer onboarding march 15 at 9 am,schedule
I want to schedule a meeting about data pipeline next monday at 2 pm,schedule
Could you create an action item for client feedback?,task
Urgently set up a call with hiro about compliance review,schedule
COMPOSE A MESSAGE ABOUT THE CLIENT FEEDBACK DECISIONS,draft_email
I want to can you summarize the discussion on a/b testing?,question
Urgently tl;dr of partnership deal discussion,summarize
Please schedule a meeting about project timeline next sprint,schedule
Schedule a meeting about code review this afternoon at 5 PM please,schedule
Email John the meeting notes!,email
Can you draft a message to wendy@company.com,draft_email
Can you schedule a meeting about board meeting this afternoon at 5 pm,schedule
Schedule a meeting about project timeline this Thursday at noon please,schedule
Cancel the meeting about quarterly goals please,cancel
Set up a call with Leo about API integration please,schedule
"Hey, Schedule a meeting about project timeline the day after tomorrow",schedule
Set up a call with Xavier about performance review!,schedule
Can you set up a call with carlos about user research,schedule
Send an email to Oscar about the project update please,email
Urgently email quinn the meeting notes,email
Please set up a call with quinn about customer onboarding,schedule
Please set up a call with wendy about code review,schedule
"Hey, Summarize the client feedback meeting",summarize
I want to schedule a meeting about pricing model this afternoon at 5 pm,schedule
Set up a call with Leo about API integration!,schedule
Draft a message to ian@company.com please,draft_email
Please remind me to check investor update by end of week,task
Email Charlie the meeting notes please,email
"Hey, Email Alice the meeting notes",email
I want to schedule a meeting about ui redesign this thursday at noon,schedule
Urgently who is responsible for customer onboarding?,question
Can you set up a call with diana about pricing model,schedule
Schedule a meeting about UI redesign end of day please,schedule
Could you show me notes from the last kickoff meeting?,meeting_query
TL;DR of database migration discussion,summarize
